"Id","Nombre científico","Reino","Phylum","Clase","Orden","Familia","Genero","Especie","Infraespecífico","Autor"
"1168","Teesdalia coronopifolia ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Teesdalia","coronopifolia","---",""
"3193","Teesdalia nudicaulis ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Teesdalia","nudicaulis","---",""
"1826","Tegenaria fuesslini ---","Animalia","Arthropoda","Arachnida","Araneae","Agelenidae","Tegenaria","fuesslini","---",""
"495","Tegenria atrica ---","Animalia","Arthropoda","Arachnida","Araneae","Agelenidae","Tegenria","atrica","---",""
"2264","Telephium imperati subsp.  imperati","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Molluginaceae","Telephium","imperati","subsp.  imperati",""
"2906","Tenebrio molitor ---","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Tenebrio","molitor","---",""
"1870","Tenebroides fuscus ---","Animalia","Arthropoda","Insecta","Coleoptera","Trogossitidae","Tenebroides","fuscus","---",""
"3019","Tephrina murinaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Tephrina","murinaria","---",""
"1052","Tephronia codetaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Tephronia","codetaria","---",""
"4344","Tephronia sepiaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Tephronia","sepiaria","---",""
"1620","Teretrius fabricii ---","Animalia","Arthropoda","Insecta","Coleoptera","Histeridae","Teretrius","fabricii","---",""
"3256","Tethea ocularis ---","Animalia","Arthropoda","Insecta","Lepidoptera","Drepanidae","Tethea","ocularis","---",""
"1614","Tetragnatha extensa ---","Animalia","Arthropoda","Arachnida","Araneae","Tetragnathidae","Tetragnatha","extensa","---",""
"2738","Tetragonolobus maritimus var. hirsutus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Tetragonolobus","maritimus","var. hirsutus",""
"4780","Tetrax tetrax ---","Animalia","Chordata","Aves","Gruiformes","Otididae","Tetrax","tetrax","---","(Linnaeus, 1758)"
"3684","Tetrops praeustus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Tetrops","praeustus","---",""
"5143","Tettigonia viridissima ---","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Tettigonia","viridissima","---",""
"686","Teucrium botrys ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","botrys","---",""
"865","Teucrium capitatum ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","capitatum","---",""
"959","Teucrium chamaedrys ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","chamaedrys","---",""
"1969","Teucrium gnaphalodes ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","gnaphalodes","---",""
"3635","Teucrium polium ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","polium","---",""
"3889","Teucrium pyrenaicum ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","pyrenaicum","---",""
"3881","Teucrium pyrenaicum subsp.  guarensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","pyrenaicum","subsp.  guarensis",""
"3882","Teucrium pyrenaicum subsp.  pyrenaicum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","pyrenaicum","subsp.  pyrenaicum",""
"4302","Teucrium scorodonia ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Teucrium","scorodonia","---",""
"4210","Thalasseus sandvicensis ---","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","sandvicensis","---",""
"1704","Thalera fimbrialis ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Thalera","fimbrialis","---",""
"1766","Thalictrum foetidum subsp.  valentinum","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum","foetidum","subsp.  valentinum",""
"2882","Thalictrum minus ---","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum","minus","---",""
"2879","Thalictrum minus subsp.  minus","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum","minus","subsp.  minus",""
"2880","Thalictrum minus subsp.  pubescens","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum","minus","subsp.  pubescens",""
"4916","Thalictrum tuberosum ---","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum","tuberosum","---",""
"2758","Thalpophila matura ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Thalpophila","matura","---",""
"5157","Thalpophila vitalba ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Thalpophila","vitalba","---",""
"1679","Thalycra fervida ---","Animalia","Arthropoda","Insecta","Coleoptera","Nitidulidae","Thalycra","fervida","---",""
"1017","Thamiaraea cinnamomea ---","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Thamiaraea","cinnamomea","---",""
"195","Thamnobryum alopecurum ---","Plantae","Bryophyta","Bryopsida","Leucodontales","Neckeraceae","Thamnobryum","alopecurum","---",""
"1784","Thanasimus formicarius ---","Animalia","Arthropoda","Insecta","Coleoptera","Cleridae","Thanasimus","formicarius","---",""
"4127","Thanatophilus ruficornis ---","Animalia","Arthropoda","Insecta","Coleoptera","Silphidae","Thanatophilus","ruficornis","---",""
"4151","Thanatophilus rugosus ---","Animalia","Arthropoda","Insecta","Coleoptera","Silphidae","Thanatophilus","rugosus","---",""
"4411","Thanatophilus sinuatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Silphidae","Thanatophilus","sinuatus","---",""
"5094","Thapsia villosa ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Thapsia","villosa","---",""
"3600","Thaumetopoea pityocampa ---","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Thaumetopoea","pityocampa","---",""
"612","Thecla betulae ---","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thecla","betulae","---",""
"1758","Theodoxus fluviatilis ---","Animalia","Mollusca","Gastropoda","Cycloneritimorpha","Neritidae","Theodoxus","fluviatilis","---",""
"1256","Thera cupressata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Thera","cupressata","---",""
"3210","Thera obeliscata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Thera","obeliscata","---",""
"3709","Theria primaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Theria","primaria","---",""
"1273","Theridion curvimanus ---","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","curvimanus","---",""
"2268","Theridion impressum ---","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","impressum","---",""
"3576","Theridion pinastri ---","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","pinastri","---",""
"4803","Theridion tictum ---","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","tictum","---",""
"2183","Thesium humifusum ---","Plantae","Tracheophyta","Magnoliopsida","Santalales","Santalaceae","Thesium","humifusum","---",""
"3627","Thetidia plusiaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Thetidia","plusiaria","---",""
"4416","Thetidia smaragdaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Thetidia","smaragdaria","---",""
"3515","Thlaspi perfoliatum ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Thlaspi","perfoliatum","---",""
"4565","Thlaspi stenopterum ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Thlaspi","stenopterum","---",""
"1310","Tholera decimalis ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Tholera","decimalis","---",""
"3313","Thomisus onustus ---","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Thomisus","onustus","---",""
"1174","Thoracophorus corticinus ---","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Thoracophorus","corticinus","---",""
"4529","Thremma spp. ---","Animalia","Arthropoda","Insecta","Trichoptera","Uenoidae","Thremma","spp.","---",""
"470","Thuidium assimile ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Thuidium","assimile","---",""
"1329","Thuidium delicatulum ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Thuidium","delicatulum","---",""
"3966","Thuidium recognitum ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Thuidium","recognitum","---",""
"4710","Thuidium tamariscinum ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Thuidium","tamariscinum","---",""
"2519","Thymalus limbatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Trogossitidae","Thymalus","limbatus","---",""
"3751","Thymelaea pubescens subsp.  pubescens","Plantae","Tracheophyta","Magnoliopsida","Malvales","Thymelaeaceae","Thymelaea","pubescens","subsp.  pubescens",""
"4154","Thymelaea ruizii ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Thymelaeaceae","Thymelaea","ruizii","---",""
"4208","Thymelaea sanamunda ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Thymelaeaceae","Thymelaea","sanamunda","---",""
"37","Thymelicus acteon ---","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus","acteon","---",""
"2540","Thymelicus lineola ---","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus","lineola","---",""
"4696","Thymelicus sylvestris ---","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus","sylvestris","---",""
"2592","Thymus loscosii ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","loscosii","---",""
"2754","Thymus mastichina ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","mastichina","---",""
"2755","Thymus mastigophorus ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","mastigophorus","---",""
"3678","Thymus praecox ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","praecox","---",""
"3676","Thymus praecox subsp.  britannicus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","praecox","subsp.  britannicus",""
"3774","Thymus pulegioides ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","pulegioides","---",""
"5193","Thymus vulgaris ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","vulgaris","---",""
"5258","Thymus zygis ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymus","zygis","---",""
"1172","Thyreonotus corsicus ---","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Thyreonotus","corsicus","---",""
"1290","Thyreophora cynophila ---","Animalia","Arthropoda","Insecta","Diptera","Piophilidae","Thyreophora","cynophila","---",""
"3015","Tichodroma muraria ---","Animalia","Chordata","Aves","Passeriformes","Tichodromidae","Tichodroma","muraria","---",""
"3617","Tilia platyphyllos subsp.  platyphyllos","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Tilia","platyphyllos","subsp.  platyphyllos",""
"5290","Tilia x vulgaris ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Tilia","x vulgaris","---","Hayne"
"4843","Tilloidea transversalis ---","Animalia","Arthropoda","Insecta","Coleoptera","Cleridae","Tilloidea","transversalis","---",""
"4967","Tilloidea unifasciata ---","Animalia","Arthropoda","Insecta","Coleoptera","Cleridae","Tilloidea","unifasciata","---",""
"1511","Tillus elongatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cleridae","Tillus","elongatus","---",""
"2013","Timandra griseata ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Timandra","griseata","---",""
"1280","Timarcha cyanescens ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Timarcha","cyanescens","---",""
"4732","Timarcha tenebricosa ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Timarcha","tenebricosa","---",""
"601","Timmia bavarica ---","Plantae","Bryophyta","Bryopsida","Bryales","Timmiaceae","Timmia","bavarica","---",""
"2488","Timon lepidus ---","Animalia","Chordata","Reptilia","Squamata","Lacertidae","Timon","lepidus","---",""
"4807","Tinca tinca ---","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Tinca","tinca","---",""
"3636","Titanio pollinalis ---","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Titanio","pollinalis","---",""
"637","Tituboea biguttata ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Tituboea","biguttata","---",""
"4382","Tituboea sexmaculata ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Tituboea","sexmaculata","---",""
"413","Tolida artemisiae ---","Animalia","Arthropoda","Insecta","Coleoptera","Mordellidae","Tolida","artemisiae","---",""
"587","Tolpis barbata ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tolpis","barbata","---",""
"4933","Tolpis umbellata ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tolpis","umbellata","---",""
"3590","Tomicus piniperda ---","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Tomicus","piniperda","---",""
"732","Tomoxia bucephala ---","Animalia","Arthropoda","Insecta","Coleoptera","Mordellidae","Tomoxia","bucephala","---",""
"352","Tordylium apulum ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Tordylium","apulum","---",""
"2773","Tordylium maximum ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Tordylium","maximum","---",""
"434","Torilis arvensis ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","arvensis","---",""
"429","Torilis arvensis subsp.  arvensis","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","arvensis","subsp.  arvensis",""
"431","Torilis arvensis subsp.  neglecta","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","arvensis","subsp.  neglecta",""
"432","Torilis arvensis subsp.  purpurea","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","arvensis","subsp.  purpurea",""
"2356","Torilis japonica ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","japonica","---",""
"2494","Torilis leptophylla ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","leptophylla","---",""
"3181","Torilis nodosa ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Torilis","nodosa","---",""
"1742","Tortella flavovirens var. flavovirens","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortella","flavovirens","var. flavovirens",""
"4835","Tortella tortuosa var. tortuosa","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortella","tortuosa","var. tortuosa",""
"506","Tortula atrovirens ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","atrovirens","---",""
"832","Tortula canescens ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","canescens","---",""
"1249","Tortula cuneifolia ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","cuneifolia","---",""
"2295","Tortula inermis ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","inermis","---",""
"3014","Tortula muralis ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","muralis","---",""
"4007","Tortula revolvens ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","revolvens","---",""
"4274","Tortula schimperi ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","schimperi","---",""
"4641","Tortula subulata ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","subulata","---",""
"4990","Tortula vahliana ---","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula","vahliana","---",""
"4305","Trachemys scripta ---","Animalia","Chordata","Reptilia","Testudines","Emydidae","Trachemys","scripta","---",""
"2479","Trachycera legatea ---","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Trachycera","legatea","---",""
"3556","Trachypteris picta ---","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Trachypteris","picta","---",""
"3975","Trachys reflexus ---","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Trachys","reflexus","---",""
"1235","Tragopogon crocifolius subsp.  crocifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","crocifolius","subsp.  crocifolius",""
"1446","Tragopogon dubius ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","dubius","---",""
"2424","Tragopogon lamottei ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","lamottei","---",""
"3669","Tragopogon porrifolius subsp.  australis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","porrifolius","subsp.  australis",""
"3696","Tragopogon pratensis ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","pratensis","---",""
"3692","Tragopogon pratensis subsp.  pratensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","pratensis","subsp.  pratensis",""
"411","Trechus arribasi ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Trechus","arribasi","---",""
"594","Trechus barnevillei ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Trechus","barnevillei","---",""
